ID,OCCUPATION,COUNT
1429,laborer ,1
1430,dyer scouner ,1
1431,waiter ,1
1432,null,null
1433,null,null
1434,putting in coal ,1
1435,null,null
1436,painter ,1
1436,glazier ,1
1437,null,null
1438,null,null
1439,raises hogs ,1
1440,wood sawyer ,1
1440,laborer ,1
1441,porter ,1
1442,labors on farm ,1
1443,not able ,1
1444,null,null
1445,null,null
1446,various ,2
1446,not able ,1
1447,null,null
1448,null,null
1449,null,null
1450,porter ,1
1451,waiter ,1
1452,seaman ,1
1453,coachman ,1
1454,waiter ,1
1455,waiter ,1
1456,null,null
1457,porter ,2
1457,laborer ,1
1457,waterman ,1
1458,waiter ,1
1458,porter ,1
1459,carter his own ,1
1460,wood sawyer ,1
1461,laborer ,1
1462,barber ,1
1462,not able ,1
1463,null,null
1464,lab ,1
1464,past labor ,1
1465,porter ,1
1466,porter ,1
1467,porter ,1
1468,seaman ,1
1469,null,null
1470,porter ,1
1471,boot cleaner ,1
1472,laborer ,1
1473,puts in coal ,1
1473,seaman ,1
1474,hod carrier ,1
1474,porter ,1
1475,laborer ,1
1476,null,null
1477,null,null
1478,waiter ,1
1479,drives furniture car ,1
1479,drives cart ,1
1480,null,null
1481,past work ,1
1482,porter ,1
1483,barber ,1
1483,waiter ,1
1484,null,null
1485,wood sawyer ,1
1486,hod carrier ,1
1487,matt maker ,1
1488,hod carrier ,1
1489,null,null
1490,shoemaker ,1
1491,null,null
1492,null,null
1493,seaman ,1
1494,lab when able ,1
1495,lab ,1
1496,null,null
1497,null,null
1498,stevedore ,1
1499,null,null
1500,barber ,1
1501,waiter ,1
1501,waiter ,1
1502,laborer ,1
1503,waiter ,1
1503,lab on farm ,1
1504,null,null
1505,waiter ,1
1506,null,null
1507,drives cart ,1
1508,barber ,2
1509,null,null
1510,null,null
1511,steward ,1
1512,porter ,2
1512,seaman ,1
1513,oyster house ,1
1514,barber ,1
1515,porter ,1
1516,null,null
1517,clock printer by trade ,1
1518,dyer ,1
1518,scourer ,1
1518,dentist ,1
1519,waiter ,2
1520,null,null
1521,clothes dealer ,2
1522,waterman ,1
1523,coachman ,1
1523,cake seller ,1
1524,null,null
1525,hod carrier ,1
1526,currier ,1
1527,wasiter ,1
1528,oysterman ,1
1528,waiter ,1
1529,null,null
1530,shoemaker ,1
1531,null,null
1532,waiter ,1
1533,eating stand in market ,1
1534,waiter ,3
1535,coachman ,1
1536,null,null
1537,null,null
1538,laborer ,1
1539,porter ,1
1540,porter ,1
1541,coachman ,1
1542,wood sawyer ,1
1543,barber ,2
1544,null,null
1545,null,null
1546,waiter ,1
1547,coachman ,1
1547,shoemaker ,1
1548,porter ,1
1549,laborer ,1
1550,wood sawyer ,1
1550,waiter ,1
1551,coachman ,1
1552,null,null
1553,coachman ,1
1554,boot cleaners ,2
1555,oyster house ,1
1556,barber ,1
1557,barber ,1
1557,porter ,1
1558,porter ,1
1559,null,null
1560,sexton ,1
1561,coachman ,1
1562,seaman ,1
1562,laborer ,2
1563,null,null
1564,null,null
1565,null,null
1566,porter ,1
1566,seaman ,1
1567,stevedore ,1
1568,tanner ,1
1568,currier ,1
1569,cake baker ,1
1570,null,null
1571,barber ,1
1572,hod carrier ,1
1573,poter ,1
1574,tailor ,1
1575,null,null
1576,null,null
1577,waiter ,1
1578,carter his own ,1
1579,barber ,1
1579,laborer ,1
1580,barber ,1
1580,hod carrier ,1
1581,porter ,1
1582,waiter ,1
1583,not able ,1
1584,null,null
1585,null,null
1586,null,null
1587,waiter ,1
1588,laborer ,1
1589,porter ,1
1589,hominy man ,1
1590,null,null
1591,porter ,1
1592,lumber merchant ,1
1593,porter ,2
1593,waterman ,1
1594,porter ,1
1595,funiture cart his own ,1
1596,very little ,1
1597,stevedore ,1
1598,lab when able ,1
1599,cake seller ,1
1600,waiter ,1
1601,barber ,1
1602,clothes dealer ,1
1603,null,null
1604,null,null
1605,clothes dealer ,1
1606,waiter ,1
1607,sailm ,1
1607,boot makers ,2
1608,porter ,1
1609,null,null
1610,ivory turner ,1
1610,steward ,1
1610,boot maker ,1
1611,shoemaker ,1
1612,null,null
1613,null,null
1614,various ,1
1615,porter ,1
1616,coachman ,1
1616,sailmaker ,1
1617,waiter ,1
1618,waiter ,1
1619,waiter ,1
1620,null,null
1621,waiter ,1
1622,seaman ,1
1623,stevedore ,1
1624,stevedore ,1
1625,porter ,2
1626,porter ,1
1627,hod carrier ,1
1628,porter ,1
1629,wood sawyer ,1
1630,waiter ,1
1631,waiter ,2
1632,biscuit baker ,1
1633,seaman ,1
1633,waiter ,1
1634,porter ,1
1634,boatman ,1
1635,laborer ,1
1635,boxman ,1
1635,seaman ,2
1636,cabinet ,1
1636,undertaker ,1
1637,shoemaker ,1
1638,cabinet makers ,2
1639,porter ,1
1640,carterhis own ,1
1641,shoem ,1
1641,not able ,1
1642,carpenter ,1
1643,null,null
1644,dyer ,1
1644,boxman ,1
1645,waiter ,1
1645,barber ,1
1646,oyster house ,1
1646,coachman ,1
1647,shoemaker ,1
1648,null,null
1649,null,null
1650,white washer ,1
1651,null,null
1652,cake seller ,2
1653,null,null
1654,waiter ,1
1655,null,null
1656,laborer ,2
1657,drives cart ,1
1658,null,null
1659,null,null
1660,boot ,1
1660,shoemaker ,1
1661,waiter ,2
1661,each ,1
1661,coachman ,1
1662,carpenter ,1
1663,waiter ,2
1664,waiter ,1
1665,waiter ,1
1666,barber ,1
1667,null,null
1668,null,null
1669,null,null
1670,waiter ,1
1670,barber ,1
1671,null,null
1672,porter ,1
1672,boot maker ,1
1673,null,null
1674,null,null
1675,barber ,1
1676,various ,1
1677,waiter ,1
1678,porter ,1
1679,null,null
1680,null,null
1681,turner ,1
1681,carver ,1
1681,tailor ,2
1681,waiter ,1
1682,null,null
1683,waiter ,1
1684,boot maker ,1
1685,waiter ,1
1685,various ,1
1686,null,null
1687,null,null
1688,waiter ,1
1689,waiter ,3
1690,waiter ,1
1690,laborer ,1
1691,janitor ,1
1692,putting in coal ,1
1693,waiter ,1
1694,waiter ,1
1695,waiter ,1
1696,seaman ,1
1697,various ,1
1698,null,null
1699,various ,1
1700,barber ,1
1701,waiter ,1
1702,laborer ,1
1703,waiter ,1
1704,laborer ,1
1705,barber ,1
1706,seaman ,2
1706,porter ,1
1707,waiter ,1
1708,waiter ,1
1709,porter ,1
1710,coachman ,1
1710,boot maker ,1
1711,silversmith ,1
1711,coachman ,1
1712,barber ,1
1712,not able ,1
1713,null,null
1714,waiter ,1
1715,poter ,1
1716,null,null
1717,clothes dealer ,1
1718,hod carrier ,1
1718,waiter ,1
1719,waiter ,1
1720,null,null
1721,porter ,1
1722,null,null
1723,boot ,1
1723,shoem ,1
1724,null,null
1725,clothes dealer ,1
1726,hod carrier ,1
1726,wood sawyer ,1
1727,null,null
1728,null,null
1729,laborer ,1
1730,null,null
1731,waiter ,1
1732,porter ,1
1733,null,null
1734,porter ,1
1735,bottler ,1
1736,cake seller ,1
1737,packer ,1
1738,waiter ,1
1739,null,null
1740,null,null
1741,white washer ,1
1742,null,null
1743,barber ,1
1744,shoemaker ,1
1745,laborer ,1
1746,waiter ,1
1747,seaman ,1
1748,null,null
1749,null,null
1750,wood sawyer ,2
1751,porter ,1
1752,null,null
1753,clothes dealer ,1
1754,porter ,1
1755,carpenter ,1
1756,oyster house ,1
1757,confectioner ,1
1758,waiter ,1
1759,waiter ,1
1760,waiter ,1
1761,coachman ,1
1762,waiter ,1
1763,drives dray ,1
1764,hod carrier ,1
1765,waiter ,1
1765,not able ,1
1766,null,null
1767,porter ,1
1768,null,null
1769,porter ,1
1770,seaman ,1
1771,porter ,1
1772,porter ,1
1773,null,null
1774,waiter ,1
1775,shoemaker ,1
1776,waiter ,1
1776,s washer ,1
1777,coachman ,1
1778,painter ,1
1778,glazier ,1
1779,tailor ,1
1780,waiter ,1
1781,porter ,1
1781,makes saw handles ,1
1782,various ,1
1783,null,null
1784,cabinet makers ,2
1785,coachman ,1
1786,null,null
1787,school teacher ,1
1788,null,null
1789,waiter ,2
1789,drives dray ,1
1790,laborer ,1
1791,shoem ab ,1
1792,null,null
1793,waiter ,1
1793,porter ,1
1794,various ,1
1795,wood sawyer ,1
1796,laborer ,2
1797,barber ,1
1798,wood sawyer ,1
1798,lab ,1
1799,null,null
1800,null,null
1801,null,null
1802,null,null
1803,barber ,1
1804,brick moulder ,1
1805,null,null
1806,various ,1
1807,not able ,1
1808,porter ,1
1808,laborer ,1
1809,hod carrier ,1
1810,null,null
1811,null,null
1812,null,null
1813,waiter ,1
1814,null,null
1815,hod carrier ,1
1816,waiter ,1
1817,various ,1
1817,not able ,1
1818,porter ,1
1819,null,null
1820,waiter ,1
1821,null,null
1822,null,null
1823,carter his own ,1
1824,null,null
1825,null,null
1826,null,null
1827,porter ,1
1828,waiter ,1
1829,null,null
1830,null,null
1831,null,null
1832,hod carrier ,1
1832,waiter ,1
1833,null,null
1834,porter ,1
1835,null,null
1836,laborer ,1
1837,null,null
1838,null,null
1839,porter ,1
1840,shoemaker ab ,1
1840,clear ,1
1841,null,null
1842,seaman ,1
1843,null,null
1844,null,null
1845,stevedore ab ,1
1846,waiter ,1
1847,hod carrier ,1
1848,null,null
1849,waiter ,1
1850,porter ,1
1850,seaman ,1
1850,not able ,1
1851,null,null
1852,porter ,1
1852,waiter ,1
1853,null,null
1854,null,null
1855,whitewasher ,1
1855,musician ,1
1856,porter ,1
1857,null,null
1858,laborer ,1
1859,laborer ,1
1860,waiter ,1
1861,various ,1
1862,waiter ,1
1863,waiter ,1
1864,null,null
1865,waiter ,1
1866,hod carrier ,1
1867,null,null
1868,waiter ,1
1869,null,null
1870,w washer ,1
1871,porter ,1
1872,null,null
1873,waiter ,1
1874,various ,1
1875,waiter ,1
1876,null,null
1877,wood sawyer ,1
1878,waiter ,1
1878,carpenter ,1
1879,porter ,1
1880,coachman ,1
1881,at college ,1
1882,null,null
1883,porter ,1
1884,porter ,1
1885,porter ,1
1886,null,null
1887,stevedore ,1
1888,stevedore ,1
1889,hod carrier ,1
1890,stevedore ,1
1891,waiter ,1
1892,porter ,1
1892,waiter ,1
1893,days work ,1
1893,washet ,1
1894,hod carrier ,1
1895,hod carrier ,1
1896,porter ,1
1897,porter ,1
1898,steward ,1
1898,shoem ,1
1898,brickm ,1
1899,null,null
1900,null,null
1901,varnisher when can get it ,1
1902,null,null
1903,null,null
1904,stove dealer ,1
1905,porter ,1
1906,null,null
1907,null,null
1908,null,null
1909,steward ,1
1910,boot cleaner ,1
1911,null,null
1912,commission merchant ,1
1913,waiter ,1
1914,waiter ,1
1915,carterhis own ,1
1916,null,null
1917,stevedore when able ,1
1918,null,null
1919,waiter ,1
1920,porter ,1
1920,bootmaker ,1
1921,null,null
1922,porter ,1
1923,null,null
1924,null,null
1925,barber ,1
1926,shoemaker ,1
1927,porter ,2
1928,null,null
1929,seaman ,1
1930,laborer ,2
1931,waiter ,1
1932,grain carrier ,1
1933,null,null
1934,waiter ,1
1935,null,null
1936,public waiter ,1
1937,null,null
1938,null,null
1939,null,null
1940,wood sawyer ,1
1940,seaman ,1
1941,null,null
1942,steward ,1
1943,porter ,1
1944,coachman ,1
1945,null,null
1946,seaman ,1
1947,null,null
1948,null,null
1949,null,null
1950,null,null
1951,null,null
1952,not able ,1
1953,wood sawyer ,1
1954,null,null
1955,null,null
1956,drives cart ,1
1957,waiter ,1
1958,carter ,1
1958,grocer ,1
1959,null,null
1960,waiter ,1
1961,null,null
1962,tailor ,1
1963,null,null
1964,null,null
1965,porter ,1
1966,porter ,1
1967,puts in coal ,1
1968,dress makers ,2
1969,whitewasher ,1
1969,barber ,1
1970,shoemaker ,1
1971,null,null
1972,waiter ,1
1973,stevedore ,1
1973,coachman ,1
1974,brick moulder ,1
1975,stevedore ,1
1976,cabinet maker ,1
1977,wood sawyer ,1
1978,sweep master ,1
1979,white washer ,1
1980,w washer ,1
1981,public waiter ,1
1981,oysterman ,1
1982,barber ,1
1983,waiter ,1
1984,barber ,1
1985,null,null
1986,seaman ,1
1986,waiter ,1
1987,null,null
1988,clothes dealer ,1
1989,clothes dealer ,1
1990,cabinet maker ,1
1991,poeter ,1
1992,porter ,1
1993,null,null
1994,whitewasher ,1
1994,barber ,1
1995,shoemaker ,1
1996,waiter ,1
1997,stevedore ,1
1997,coachman ,1
1998,brick moulder ,1
1999,hod carrier ,1
2000,cabinet maker ,1
2001,wood sawyer ,1
2002,sweep master ,1
2003,null,null
2004,white washer ,1
2005,w washer ,1
2006,null,null
2007,public waiter ,1
2007,oyster house ,1
2008,waiter ,1
2009,barber ,1
2010,waiter ,1
2011,barber ,1
2012,null,null
2013,seaman ,1
2013,waiter ,1
2014,seaman ,1
2014,waiter ,1
2015,public waiter ,1
2015,tailor ,1
2016,null,null
2017,waiter ,1
2018,null,null
2019,waiter ,1
2020,laborer ,2
2021,waiter ,1
2021,waiter ,1
2022,barber ,1
2023,waiter ,2
2023,coachman ,1
2024,w washer ,1
2024,waiter ,1
2025,clothes dealer ,1
2026,null,null
2027,waiter ,1
2028,null,null
2029,hat presser ,1
2030,public waiter ,1
2031,null,null
2032,coachman ,1
2033,seaman ,1
2034,seaman ,1
2035,null,null
2036,wood piler carter his own ,1
2037,boot maker ,1
2038,null,null
2039,barber ,1
2040,null,null
2041,null,null
2042,porter ,1
2042,washer ,1
2043,w washer ,1
2044,null,null
2045,null,null
2046,porter ,1
2047,null,null
2048,not able ,1
2049,w washer ,1
2050,porter ,1
2051,porter ,1
2052,null,null
2053,cake seller ,1
2054,coachman ,1
2055,null,null
2056,null,null
2057,musician ,1
2058,confectioner ,1
2058,musician ,1
2059,waiter ,1
2060,coachman ,1
2061,wood sawyer ,1
2062,boot ,1
2062,shoemaker ,1
2063,waiter ,1
2063,boot cleaner ,1
2064,clothes dealer ,1
2064,porter ,1
2065,waiter ,1
2066,null,null
2067,null,null
2068,null,null
2069,null,null
2070,various ,1
2071,null,null
2072,null,null
2073,barber ,3
2074,barber ,1
2075,portr ,1
2076,barber ,1
2077,plasterer ,1
2078,coachman ,1
2079,coachman ,1
2080,barber ,1
2081,porter ,2
2082,null,null
2083,wood sawyer ,1
2084,null,null
2085,null,null
2086,null,null
2087,null,null
2088,not able ,1
2089,null,null
2090,null,null
2091,carter his own ,1
2091,drives cart ,1
2092,laborer ,1
2092,verious ,1
2093,porter ,1
2094,null,null
2095,hackman ,1
2096,carpenter ,1
2097,wasiter ,1
2098,null,null
2099,null,null
2100,coachman ,1
2101,scourer ,1
2101,seaman ,2
2102,waiter ,1
2103,null,null
2104,oysterman ,1
2105,porter ,1
2106,waiter ,1
2107,waiter ,1
2108,waiter ,1
2109,drives cart ,1
2110,null,null
2111,null,null
2112,null,null
2113,null,null
2114,null,null
2115,null,null
2116,porter ,1
2116,waiter ,1
2117,waiter ,1
2118,waiter ,1
2119,waiter ,1
2119,laborer ,1
2119,not able ,1
2120,traveler ,1
2121,null,null
2122,w washer ,1
2122,hominey man ,1
2123,shoemaker ,1
2124,null,null
2125,coachman ,1
2126,waiter ,1
2127,null,null
2128,china packer ,1
2129,various ,1
2130,null,null
2131,null,null
2132,cabinet maker ,1
2132,undertaker ,1
2133,null,null
2134,null,null
2135,null,null
2136,hod carrier ,1
2137,coachman ,1
2138,seaman ,1
2138,musician ,1
2139,shoemaker ,1
2140,laborer ,1
2140,huxter ,1
2141,porter ,1
2142,null,null
2143,null,null
2144,porter ,1
2145,seaman ,1
2146,waiter ,1
2147,null,null
2148,null,null
2149,boot maker ,1
2150,wood sawyer ,1
2151,hod caeeier ,1
2152,hod carrier ,1
2153,shoe maker ,1
2153,barber ,1
2153,clothes dealer ,1
2154,waiter ,1
2155,coachman ,1
2156,waiter ,1
2157,sweep master ,1
2158,various ,1
2159,null,null
2160,null,null
2161,null,null
2162,seaman ,1
2163,null,null
2164,null,null
2165,coachman ,1
2166,porter ,1
2167,null,null
2168,brick layer ,1
2168,plasterer ,1
2169,clothes dealer ,1
2170,waiter ,1
2171,various ,1
2172,waiter ,1
2173,seaman ,1
2174,laborer ,1
2175,null,null
2176,seaman ,1
2176,various ,1
2177,null,null
2178,null,null
2179,porter ,1
2180,herb doctor ,1
2180,various ,1
2181,null,null
2182,whitewasher ,1
2182,muscician ,1
2183,stevedore ,1
2184,null,null
2185,hod carrier ,1
2186,null,null
2187,null,null
2188,null,null
2189,null,null
2190,various ,1
2190,shoem ,1
2191,null,null
2192,waiter ,1
2193,seaman ,1
2194,null,null
2195,laborer ,1
2196,wood sawyer ,1
2197,null,null
2198,porter ,1
2199,hod carrier ,1
2199,seaman ,1
2200,null,null
2201,hod carrier ,1
2202,porter ,1
2203,puts in coal ,1
2204,porter ,1
2205,drives coal cart ,1
2206,boot ,2
2206,shoemaker ,1
2207,null,null
2208,null,null
2209,waiter ,1
2210,hod carrier ,1
2211,musician ,1
2212,musician ,1
2213,lab in ink factory ,1
2214,null,null
2215,wood sawyer ,1
2216,coachman ,1
2217,wasiter ,1
2218,waiter ,1
2219,null,null
2220,pub waiter ,1
2220,washer ,1
2221,barber ,1
2222,porter ,1
2223,painter ,1
2223,glazier ,1
2224,null,null
2225,null,null
2226,shop keeper ,1
2227,musician ,1
2228,sexton ,1
2229,null,null
2230,drives cart ,1
2231,null,null
2232,engineer ,1
2232,seaman ,1
2233,various ,1
2233,shoem ,1
2234,null,null
2235,coachman ,1
2236,waiter ,2
2237,shoemaker ,1
2238,waiter ,1
2239,coachman ,1
2240,shoemaker ,1
2241,coachman ,1
2242,laborer ,1
2243,null,null
2244,null,null
2245,lab ,1
2245,cake seller ,1
2245,stove dealer ,1
2246,laborer ,1
2247,null,null
2248,null,null
2249,null,null
2250,waiter ,1
2251,refectory ,1
2252,waiter ,1
2252,whitewasher ,1
2253,porter ,1
2254,seaman ,1
2255,waiter ,1
2256,coachman ,1
2257,waiter ,1
2257,each ,2
2258,null,null
2259,boot maker ,1
2260,null,null
2261,carter his own ,1
2261,chair bottomer ,1
2262,seaman ,1
2263,null,null
2264,null,null
2265,null,null
2266,cake seller ,1
2267,carpenter ,1
2268,waiter ,1
2269,paster of union bap ch ,1
2270,hominy man ,1
2271,null,null
2272,laborer ,1
2273,null,null
2274,waiter ,1
2275,steward ,1
2276,hod carrier ,1
2277,laborer ,1
2278,porter ,1
2279,various ,1
2279,shoemaker ,1
2280,brick moulder ,1
2281,porter ,2
2282,porter ,1
2283,waiter ,1
2284,null,null
2285,null,null
2286,null,null
2287,waiter ,1
2288,null,null
2289,null,null
2290,white washer ,1
2291,null,null
2292,various ,1
2293,boot maker ,1
2294,waiter ,1
2295,traveling preacher ,1
2296,barber ,1
2297,null,null
2298,hod carrier ,1
2299,porter ,1
2300,drives dray ,1
2301,seaman ,1
2301,confectioner ,1
2302,porter ,1
2303,wood sawyer ,1
2303,porter ,1
2304,laborer ,1
2305,null,null
2306,null,null
2307,porter ,1
2308,seaman ,1
2309,null,null
2310,null,null
2311,null,null
2312,null,null
2313,waiter ,1
2314,porter ,1
2314,hominy man ,1
2315,null,null
2316,waterman ,1
2317,laborer ,1
2317,waiter ,1
2318,wood sawyer waiter ,1
2319,null,null
2320,cake seller ,1
2321,hod carrier ,1
2322,barber ,1
2323,null,null
2324,barber ,1
2325,porter ,1
2326,waiter ,1
2326,not employt ,1
2327,laborer ,1
2328,porter ,1
2329,null,null
2330,waiter ,1
2331,waiter ,1
2332,laborer ,1
2333,barber ,2
2333,oysterman ,1
2333,not able ,2
2334,coachman ,1
2334,porter ,2
2335,w washer ,1
2335,waiter ,1
2336,laborer ,1
2336,waiter ,1
2337,waiter ,1
2337,coachman ,1
2338,null,null
2339,chaise driver ,1
2340,null,null
2341,barber ,3
2342,waiter ,1
2343,coachman ,1
2344,null,null
2345,laborer ,1
2346,seaman ,1
2347,seaman ,1
2348,laborer ,1
2349,waiter ,1
2350,lab ,1
2350,not able ,1
2351,null,null
2352,brick moulder ,1
2353,barber ,1
2354,stevedore ,1
2355,waiter ,1
2356,barber ,1
2357,carpenter ,1
2358,porter ,1
2359,laborer ,1
2360,seaman ,1
2361,porter ,1
2362,null,null
2363,null,null
2364,null,null
2365,waiter ,1
2366,shoe maker ,1
2366,lab ,1
2367,null,null
2368,porter ,1
2369,porter ,1
2370,null,null
2371,laborer ,1
2372,null,null
2373,porter ,1
2374,waiter ,1
2375,null,null
2376,null,null
2377,porter ,1
2378,waiter ,1
2379,waiter ,1
2379,porter ,2
2380,null,null
2381,seaman ,1
2382,waiter ,1
2383,waiter ,1
2384,waiter ,1
2385,clerk ,1
2386,waiter ,1
2387,waiter ,2
2388,bootmaker ,1
2389,null,null
2390,waiter ,1
2391,null,null
2392,laborer ,1
2393,laborer ,1
2394,porter ,1
2394,waiter ,1
2395,brick moulder ,1
2396,brick moulder ,1
2396,clothes dealer ,1
2397,lab ,2
2397,waiter ,1
2398,musicians ,2
2398,washer ,1
2399,seaman ,1
2400,various ,1
2401,porter ,1
2402,well digger ,1
2402,waiter ,1
2403,wood sawyer ,1
2403,hod carrier ,1
2404,hod carrier ,1
2405,laborer ,1
2406,clothes dealer ,1
2406,waiter ,1
2407,clothes dealer ,1
2408,public waiter ,1
2409,coachman ,1
2410,null,null
2411,clothes dealer ,1
2412,waterman ,1
2413,waiter ,1
2414,wasiter ,1
2415,waiter ,1
2416,drives cart ,1
2416,waiter ,1
2417,null,null
2418,shoemaker ,3
2419,coachman ,1
2420,lab ,1
2420,drug grinder ,1
2421,porter ,1
2422,porter ,1
2423,coachman ,1
2424,porter ,1
2425,waiter ,1
2426,waiter ,1
2427,barber ,2
2428,barber ,1
2429,hod carrier ,1
2430,coachman ,1
2431,livery stable ,1
2432,porter ,1
2433,drives coal cart ,1
2433,lab ,1
2434,seaman ,1
2435,cabinet maker ,1
2436,null,null
2437,null,null
2438,steward ,1
2439,barber ,1
2440,distiller ,1
2441,various ,1
2442,poeter ,1
2443,laborer ,1
2444,porter ,1
2445,various ,1
2446,livery stable ,2
2447,null,null
2448,clothes dealer ,1
2449,brass founder ,1
2449,shoe maker ,1
2450,school teacher ,1
2451,null,null
2452,porter ,1
2453,null,null
2454,hod carrier ,1
2455,hod carrier ,1
2456,porter ,1
2457,waiter ,1
2458,coachman ,1
2459,shoem ,1
2459,not able ,1
2460,laborer ,1
2461,hod carrier ,1
2462,null,null
2463,laborer ,1
2464,waiter ,1
2465,confectioner ,1
2466,null,null
2467,drives cart ,1
2468,laborer ,1
2469,porter ,1
2470,coachman ,1
2471,not able ,1
2472,null,null
2473,various ,1
2474,laboter ,1
2475,waiter ,1
2475,porter ,1
2476,null,null
2477,waiter ,1
2478,null,null
2479,laborer ,1
2480,seaman ,1
2481,herb doctor ,1
2482,porter ,1
2483,porter ,1
2484,white washer ,1
2485,wood sawyer ,1
2486,packer ,1
2487,null,null
2488,barber ,1
2489,porter ,1
2490,boot cleaner ,1
2491,laborer ,1
2492,engineer ,1
2493,barber ,2
2494,brick moulder ,2
2495,null,null
2496,barber ,1
2497,barber ,1
2498,recter of st thomass ch ,1
2499,tailor ,2
2500,null,null
2501,brick yard ,1
2502,null,null
2503,carpenter ,1
2504,tanner ,1
2505,null,null
2506,null,null
2507,tanner ,1
2508,laborer ,1
2509,hod carrier ,1
2510,waiter ,1
2511,hod carrier ,1
2512,wood sawyer ,1
2513,laborer ,1
2514,public porter ,1
2515,coachman ,0
2516,sawyer ,1
2516,carter ,1
2517,laborer ,1
2518,hair dresser ,1
2519,laborer ,1
2520,carter ,1
2521,brick yard ,1
2522,null,null
2523,carter ,1
2523,own ,1
2524,ornamental painter ,1
2525,oyster ,1
2525,eating celler ,1
2526,potter ,1
2527,barber ,1
2528,brick maker ,1
2529,wood sawyer ,1
2530,null,null
2531,laborer in lumber yard ,1
2532,null,null
2533,laborer in lumber yard ,1
2534,washing ,1
2534,sewing ,1
2535,carter ,1
2536,jobbing ,1
2537,laborer ,1
2538,null,null
2539,jobbing ,1
2540,porter ,1
2541,plasterer ,1
2542,plasterer ,1
2543,labourer ,1
2544,null,null
2545,laborer ,1
2546,tanner ,1
2547,jobbing ,1
2548,hod carrier ,1
2549,jobbing ,1
2550,drayman ,1
2551,sink cleaner ,1
2552,null,null
2553,null,null
2554,work stove store ,1
2555,takes children to nurse ,1
2556,chimmney sweeper ,1
2557,carter ,1
2558,laborer ,1
2559,null,null
2560,laborer ,1
2561,drayman ,1
2562,jobbing ,1
2563,public porter ,1
2564,null,null
2565,sweep master ,1
2566,null,null
2567,laborer ,1
2568,carter ,1
2569,public porter ,1
2570,dealer in s hand clothes ,1
2571,oysterman ,1
2572,hod carrier ,1
2573,peddler of goods ,1
2574,null,null
2575,sons carter ,2
2575,each ,1
2576,null,null
2577,wood sawyer ,1
2578,carter ,1
2579,carter ,1
2580,in type foundery ,1
2581,dealer in oyster ,1
2582,null,null
2583,null,null
2584,coffee roaster ,1
2585,seaman ,1
2586,wants situation ,1
2587,hair dresser ,1
2588,groom ,1
2589,wood sawyer ,1
2590,wood sawyer ,1
2591,hair dresser ,1
2592,laborer ,1
2593,brick yard ,1
2594,drayman ,1
2595,null,null
2596,porter ,1
2597,hod carrier ,1
2598,book maker ,1
2599,carter ,1
2600,jobbing ,1
2601,null,null
2602,brick yard ,1
2603,null,null
2604,drayman ,1
2605,jobbing ,1
2606,hair dresser ,1
2607,null,null
2608,rases flags ,1
2609,hair dresser ,1
2610,carman ,1
2611,brick maker ,1
2612,hod carrier ,1
2613,carter ,1
2613,own ,1
2614,porter ,1
2615,brick maker ,1
2616,carter ,1
2617,dentist ,1
2618,coachman ,1
2619,labourer ,1
2620,brick yard ,1
2621,brick maker ,1
2622,laborer ,1
2623,laborer ,1
2624,laborer ,1
2625,farmer ,1
2626,coachman ,1
2627,brick maker ,1
2628,null,null
2629,null,null
2630,laborer in lumber yard ,1
2631,jobbing ,1
2632,null,null
2633,coachman ,1
2634,null,null
2635,null,null
2636,null,null
2637,sink cleaning ,1
2638,porter ,1
2639,dealer in second hand cloths ,1
2640,null,null
2641,coachman ,1
2642,laborer ,1
2643,laborer ,1
2644,public porter ,1
2645,null,null
2646,null,null
2647,porter in store ,1
2648,laborer ,1
2649,null,null
2650,coal yard ,1
2651,laborer ,1
2652,washing ,1
2653,agent for the rent of the row ,1
2654,washing ,1
2654,sewing ,1
2655,boot maker ,1
2656,porter in store ,1
2657,sailor ,1
2658,laborer ,1
2659,laborer ,1
2660,null,null
2661,whitewasher ,1
2662,coffee roaster ,1
2663,laborer ,1
2664,laborer ,1
2665,coffee roaster ,1
2666,jobbing ,1
2667,dealer in oyster ,1
2668,wood sawyer ,1
2669,tanner ,1
2670,sink cleaner ,1
2671,null,null
2672,brick maker ,1
2673,drayman ,1
2674,waiter ,1
2675,waiter ,1
2676,brickmaker ,1
2677,brick maker ,1
2678,jobbing ,1
2679,laborer ,1
2680,waiter ,1
2681,null,null
2682,labourer ,1
2683,carman ,1
2684,laborer in coal yard ,1
2685,jobbing ,1
2686,tanner ,1
2687,oysterman ,1
2688,tanner ,1
2689,null,null
2690,null,null
2691,carter ,1
2692,hod carrier ,1
2693,jobbing ,1
2694,laborer ,1
2695,jobbing ,1
2696,jobbing ,1
2697,public porter ,1
2698,null,null
2699,null,null
2700,laborer ,1
2701,hod carrier ,1
2702,null,null
2703,jobbing ,1
2704,wood sawyer ,1
2705,basket maker ,1
2706,laborer ,1
2707,brick maker ,1
2708,null,null
2709,laborer ,1
2710,musician ,1
2711,null,null
2712,wheelwright ,1
2713,porter ,1
2713,tanner ,1
2714,coachman ,1
2715,water ,1
2716,jobbing ,1
2717,laborer ,1
2718,whitewasher ,1
2719,jobbing ,1
2720,seaman ,1
2721,jobbing ,1
2722,dealer in rope boxes ,1
2723,tanner ,1
2724,null,null
2725,null,null
2726,brick yard ,1
2727,waiter ,1
2728,laborer ,1
