ID,OCCUPATION,COUNT
1259,dressmaker ,1
1260,washer ,1
1260,not able ,1
1261,cook ,1
1262,days work sometimes ,1
1263,dom duties ,1
1263,washer ,1
1264,days work ,1
1265,days work ,1
1266,null,null
1267,washer ,1
1268,washer ,1
1269,days work ,1
1269,cook ,1
1270,cook house and dance house ,1
1271,days work ,1
1272,nominal sempstresses ,3
1273,null,null
1274,dom duties ,1
1275,various ,2
1276,null,null
1277,washer ,1
1278,sempstress ,1
1279,various ,1
1280,dom duties ,1
1281,dom duties ,1
1281,days work ,1
1282,washer when able ,1
1283,days work ,1
1284,cook ,1
1284,rag gatherer ,2
1285,washer ,2
1286,huster ,1
1287,washer ,1
1288,washer when able ,1
1289,eating house ,1
1289,no able ,1
1290,washer ,1
1291,null,null
1292,washer when able ,1
1293,null,null
1294,various ,3
1295,sempstress ,1
1295,washer ,1
1296,probably nothing ,1
1297,cuts carpet rags ,1
1298,washer ,1
1299,washer ,1
1300,null,null
1301,washer ,1
1302,washer ,1
1303,days work ,1
1304,days work ,1
1305,dom duties ,1
1306,cook ,1
1307,laborerrs ,1
1308,days work ,1
1309,various ,1
1310,days work ,1
1311,washer ,1
1312,probably idle ,2
1313,probably idle ,3
1314,dom duties ,1
1315,shop keeper ,1
1316,dom duties ,1
1317,domduties ,1
1318,null,null
1319,null,null
1320,days work ,1
1321,days work ,1
1322,cut carpet rags ,2
1323,service ,1
1324,service ,1
1325,cuts carpet rags ,1
1326,days work ,1
1327,cuts carpet rags ,1
1328,days work ,1
1329,null,null
1330,cook ,1
1331,matt maker ,1
1332,probably nothing ,1
1333,null,null
1334,days work ,1
1334,washer ,2
1335,days work ,1
1336,service when able ,1
1337,assist husband ,1
1337,dom duties ,1
1338,sempstresses ,2
1339,dom duties ,1
1340,dom duties ,1
1341,days work when able ,1
1342,washer ,1
1343,washer ,1
1343,cook ,1
1344,days work ,1
1344,dom duties ,1
1345,service ,1
1346,service ,1
1347,days work ,1
1348,days work ,1
1349,null,null
1350,washer ,1
1351,dom duties ,1
1352,sempstresses ,2
1353,washer ,1
1354,sempstress ,1
1355,dress maker ,1
1356,dom duties ,1
1357,days work ,1
1358,days work ,1
1359,washer ,1
1360,days work ,1
1361,washer ,1
1362,null,null
1363,washer ,1
1364,washer ,1
1365,cook ,1
1366,washer ,1
1367,days work ,1
1368,dom duties ,1
1369,days work ,2
1370,washer ,1
1371,washer ,2
1372,washer ,1
1372,dressm ,1
1372,milliner ,1
1373,washer ,1
1374,washer ,1
1375,washer ,1
1376,days work ,1
1376,sempstress ,1
1377,service ,1
1378,domduties ,1
1378,days work ,1
1378,eating house ,1
1379,various ,2
1380,dress maker ,1
1381,dom duties ,1
1382,washer ,1
1383,washer ,1
1383,dressmaker ,1
1384,days work ,1
1385,washer ,1
1386,washer ,1
1387,washer ,1
1388,washer ,1
1388,dressmaker ,1
1389,washer ,1
1390,dom duties ,1
1391,sempstress ,1
1392,days work ,1
1393,days work ,1
1394,dom duties ,1
1395,washer ,1
1396,cook ,1
1397,washer ,1
1398,washer ,1
1399,dress maker ,1
1400,null,null
1401,not well ,1
1401,assists at home ,1
1402,washer ,1
1403,washer ,1
1404,washer ,1
1405,dress maker when able ,1
1406,cook ,1
1407,dom duties ,1
1408,washer ,1
1409,null,null
1410,dom duties ,1
1411,washer ,2
1412,days work ,1
1413,not able ,1
1414,days work ,1
1415,w washer ,1
1416,dom duties ,1
1417,washer ,1
1418,days work ,1
1418,not able ,1
1419,washers ,1
1419,white washerss ,1
1420,washer ,1
1421,cook ,1
1422,days work ,1
1423,service ,1
1424,washer ,1
1425,washer ,1
1426,days work ,1
1427,washer ,1
1428,dom duties ,1
1429,dom duties ,1
1430,assists husband ,1
1431,washer ,1
1432,washer ,1
1433,days work ,2
1434,sempstress ,1
1434,not able ,2
1435,service ,1
1436,washer ,1
1437,dealer ,1
1438,washer ,1
1438,not able ,1
1439,washer ,1
1440,days work ,1
1440,not able ,1
1441,washer ,2
1442,days work ,2
1443,washer ,1
1444,washer ,1
1445,sempstress ,1
1446,dom duties ,1
1447,washer ,1
1448,cook ,1
1448,washer ,1
1449,days work ,1
1450,null,null
1451,washer ,1
1452,various ,1
1453,washer ,1
1454,washer ,1
1454,not able ,1
1455,days work ,1
1456,service ,1
1457,washer ,2
1458,washer sempstress ,1
1459,washer ,1
1460,days work ,1
1461,days work ,1
1462,washer ,1
1462,not able ,1
1463,washer ,1
1464,washer ,1
1465,washer ,1
1466,washer ,2
1467,days work ,1
1468,very littleafflicted ,2
1469,days work when able ,1
1470,washer ,1
1471,days work ,1
1472,days work ,1
1472,cuts carpet rags ,1
1473,days work ,1
1474,washer ,1
1475,washer ,1
1476,sempstreee ,1
1477,washer ,2
1478,days work ,1
1479,white washer ,1
1480,washer ,1
1480,cook ,1
1481,days work when able ,1
1482,days work when able ,1
1483,washer ,1
1484,washer ,1
1485,washer ,1
1486,washer ,1
1487,washer ,1
1487,white washer ,1
1488,w washer when able ,1
1489,w washer ,1
1490,days work ,1
1491,washer when able ,1
1492,null,null
1493,days work ,1
1494,null,null
1495,days work ,3
1496,days work ,1
1497,days work ,1
1498,washer ,1
1499,washer ,1
1499,white washer ,1
1500,dom duties ,2
1501,sempstresses ,2
1502,washer when able ,1
1503,service ,1
1504,service ,1
1505,washer ,1
1506,washer ,1
1507,days work ,1
1507,sempstress ,1
1508,dom duties ,1
1509,days work ,1
1510,washer ,2
1511,dom duties ,1
1512,washer when able ,1
1512,sempstress ,1
1513,assist in oyster house ,2
1514,days work ,2
1514,sempstress ,1
1515,days work when can get it ,1
1516,days work ,1
1517,dom duties ,2
1518,school teacher ,1
1518,dressmaker ,1
1519,washer ,1
1519,sempstress ,1
1520,stewardess ,1
1520,dom duties ,1
1521,washer ,1
1522,days work ,1
1523,washer ,1
1524,washer ,1
1524,not able ,1
1525,days work ,1
1526,washer ,1
1526,shirt maker ,1
1527,dom duties ,1
1528,washer ,1
1528,dressmaker ,1
1529,washer ,1
1529,not able ,1
1530,washer ,1
1531,days work ,1
1532,washer ,1
1533,assists husband ,1
1534,cook ,1
1534,not able ,1
1535,washer ,1
1536,null,null
1537,washer ,1
1538,days work ,1
1539,days work ,1
1540,washer ,1
1541,washer ,1
1542,days work ,1
1543,dress maker ,1
1544,washer ,1
1545,days work ,1
1546,washer ,1
1547,domduties ,1
1548,washer ,1
1549,washer ,1
1550,washer ,2
1550,not able ,2
1551,washer ,1
1552,service ,1
1552,each ,1
1553,dom duties ,1
1553,dressm ,1
1554,washer ,1
1555,null,null
1556,dom duties ,1
1557,washer ,1
1558,washer ,2
1559,washer ,2
1560,washer ,1
1561,washer when can get it ,1
1562,days work ,1
1563,service ,1
1564,dom duties ,1
1565,washer ,2
1566,sempstress ,1
1567,washer ,1
1568,washer ,1
1569,null,null
1570,washer ,2
1571,dressmaker ,1
1572,washer when can get it ,1
1573,days work ,1
1574,days work ,1
1575,washer ,1
1576,null,null
1577,days work ,1
1578,washer ,1
1578,sempstress ,1
1579,dom duties ,1
1580,days work ,1
1581,washer ,1
1582,shop keeper ,1
1583,days work ,1
1584,null,null
1585,nurse ,1
1585,sempstress ,1
1586,not able ,1
1587,washer ,1
1588,washer when able ,1
1589,null,null
1590,cook ,1
1591,washer when able ,1
1592,dom duties ,3
1593,washer ,2
1593,dressmaker ,1
1594,washer ,1
1595,washer ,1
1596,washer ,1
1597,days work when can get it ,1
1598,null,null
1599,dom duties ,1
1600,dressmaker ,1
1601,washer ,1
1602,milliner ,1
1603,shop keepers ,2
1603,dressmakers ,2
1604,dress maker ,1
1605,dom duties ,1
1606,days work ,1
1607,days work ,1
1608,washer ,1
1609,days work ,1
1610,dressmaker ,1
1611,hair dressmaker ,1
1612,cook ,1
1612,dealer dom duties ,1
1613,null,null
1614,days work when can get it ,1
1615,null,null
1616,dressm fortune teller ,1
1616,dom duties ,1
1617,null,null
1618,null,null
1619,washer ,1
1620,cook ,1
1621,days work ,1
1622,null,null
1623,null,null
1624,cuts carpet rags ,1
1625,washer ,1
1626,cook ,1
1627,days work ,1
1628,dom duties ,1
1629,days work ,2
1630,washer ,1
1631,washer ,2
1632,white washers ,2
1633,washer ,1
1634,dress maker ,2
1635,quilter ,1
1636,bonnetmaker ,1
1636,dom duties ,1
1637,dom duties ,1
1638,null,null
1639,washer ,1
1640,washer ,1
1641,dom duties ,1
1642,dom duties ,1
1643,days work ,1
1643,sempstress ,1
1644,dom duties ,1
1645,shop keeper ,1
1646,dom duties ,1
1647,washer ,1
1647,not able ,1
1648,null,null
1649,days work ,1
1649,not able ,1
1650,days work ,1
1651,white washer ,1
1652,cake baker ,1
1653,washer ,1
1654,quilter ,1
1655,cook ,1
1655,washer when able ,1
1656,cook ,1
1657,washer ,1
1658,days work ,1
1659,washer ,1
1660,dom duties ,1
1661,washer ,1
1661,shop keeper ,1
1662,dress maker ,1
1663,shirtm ,1
1663,dressm ,1
1663,washer ,1
1664,washer ,1
1665,washer ,2
1666,sempstress ,1
1667,washer ,1
1668,null,null
1669,null,null
1670,pastry cook ,1
1670,shirt maker ,1
1671,null,null
1672,washer ,1
1673,dress maker ,1
1674,dress maker ,1
1674,nurse ,1
1675,washer ,1
1675,sempstress ,1
1676,washer ,1
1677,washer ,1
1678,washer ,1
1679,nurse ,1
1680,washer ,3
1681,dressm ,1
1681,tailoress ,2
1681,dom duties ,1
1682,sempstress ,1
1683,sempstress ,1
1684,cook ,1
1684,dress maker ,3
1685,washer ,2
1685,dom duties ,1
1686,null,null
1687,chambermaids ,2
1688,washer ,1
1688,dress maker ,1
1689,washer ,2
1690,washer ,2
1690,not able ,1
1691,washer ,1
1692,washer ,1
1693,washer ,1
1694,null,null
1695,cook ,1
1696,washer ,1
1697,washer ,1
1698,past work ,1
1699,washer ,1
1700,washer ,1
1701,washr ,1
1702,days work ,1
1703,washer ,1
1703,shirt ,1
1703,dressmaker ,1
1704,shirt maker ,1
1705,shirt maker ,1
1705,dress maker ,1
1706,washer ,1
1707,washer ,1
1708,washer ,1
1709,washer ,1
1710,washer ,2
1710,dress maker ,1
1711,dress maker ,1
1712,washer ,1
1712,dom duties ,1
1713,dress maker ,1
1713,dom duties ,1
1714,sempstress ,1
1715,dressm ,1
1715,dom duties ,1
1716,service ,1
1717,washer ,1
1718,washer ,1
1719,washer when can get it ,1
1720,washer ,1
1721,washer ,1
1722,null,null
1723,dressm ,1
1723,tailoress ,1
1724,days work ,1
1725,washer ,1
1725,not able ,1
1726,days work ,1
1727,days work ,1
1728,days work ,1
1729,dress maker ,1
1730,sempstresses ,2
1731,washer ,1
1732,washer ,1
1733,null,null
1734,washer ,1
1735,dressm ,1
1735,dom duties ,1
1736,dressm ,1
1736,cake baker ,1
1737,washer ,1
1738,dress maker ,1
1739,nurse ,1
1740,null,null
1741,washer ,2
1742,sempstress ,1
1742,days work ,1
1743,dressmakers ,2
1743,dom duties ,1
1744,days work ,1
1745,days work when able ,1
1746,washer ,2
1747,null,null
1748,null,null
1749,null,null
1750,days work ,1
1751,washer ,2
1752,null,null
1753,washer ,1
1754,washer ,2
1755,days work ,1
1756,assists husband ,1
1757,washer ,1
1758,washer ,1
1759,dress maker ,1
1760,washer ,1
1761,days work ,1
1762,days work ,1
1763,dom duties ,1
1764,days work ,1
1765,washer ,1
1765,sempstress ,1
1766,service ,1
1767,days work ,1
1768,service ,1
1769,null,null
1770,null,null
1771,washer ,2
1772,days work ,1
1773,not able ,1
1774,sempstress ,1
1775,null,null
1776,washer ,2
1777,washer ,1
1778,dress maker ,1
1779,dress maker ,1
1780,dress maker ,1
1781,days work ,1
1782,shop keeper ,1
1783,washer ,2
1784,shop keeper ,1
1785,null,null
1786,null,null
1787,assists husband ,1
1788,washer ,1
1789,washer ,2
1790,washer ,1
1791,shirt ,1
1791,dress maker ,1
1792,washer ,1
1793,not able ,1
1794,not able ,1
1795,null,null
1796,shop keeper ,1
1797,dom duties ,1
1798,washer ,2
1799,washer ,1
1799,days work ,1
1800,washer ,1
1801,school teacher ,1
1802,days work ,1
1803,dom duties ,2
1804,cook ,1
1805,washer ,1
1806,washer ,1
1807,days work ,1
1808,days work ,1
1809,washer ,1
1810,days work ,1
1811,null,null
1812,washer ,1
1812,dress maker ,1
1813,washer ,1
1814,days work ,1
1815,null,null
1816,pastry cook ,1
1817,washer ,1
1818,null,null
1819,washer ,1
1820,washer ,1
1821,white washer ,1
1822,days work ,1
1823,washer ,1
1823,not able ,1
1824,null,null
1825,null,null
1826,days work ,1
1827,days work ,1
1828,washer ,1
1829,washer ,2
1829,not able ,1
1830,cook ,1
1831,dress maker ,1
1832,washer ,1
1833,days work ,1
1834,washer ,1
1835,washer ,1
1836,days work ,1
1837,cuts carpet rags ,1
1838,null,null
1839,washer ,1
1839,assist at home ,1
1839,waiter ,1
1840,null,null
1841,cuts carpet rags ,1
1842,days work ,1
1843,washer when able ,1
1844,nurse ,1
1845,days work ,1
1846,washer ,1
1847,dom duties ,1
1848,dressm ,1
1848,tailoress ,1
1849,days work ,1
1850,null,null
1851,days work ,1
1852,washer ,2
1853,washer ,1
1854,null,null
1855,dressmaker ,1
1855,days work ,1
1856,washer ,1
1857,cook ,1
1858,washer ,1
1859,washer ,1
1859,sempstress ,1
1860,not able ,1
1860,days work ,2
1861,null,null
1862,null,null
1863,dress maker ,1
1864,null,null
1865,sempstress ,1
1866,washer ,1
1867,washer ,1
1868,washer ,2
1869,days work ,1
1870,days work ,1
1871,days work ,1
1871,dress maker ,1
1872,washer ,1
1873,washer ,2
1874,null,null
1875,days work when able ,1
1876,null,null
1877,washer ,1
1878,dress maker ,2
1879,washer ,1
1880,dom duties ,1
1880,not able ,1
1881,null,null
1882,service ,1
1883,washer ,1
1884,days work ,1
1885,washer ,1
1886,null,null
1887,null,null
1888,washer ,1
1889,washer ,1
1890,null,null
1891,dom duties ,1
1892,days work ,2
1893,at service ,1
1894,days work ,1
1895,dom duties ,1
1896,null,null
1897,sempstress ,1
1898,null,null
1899,washer ,1
1900,service ,2
1901,washer ,1
1902,washer ,1
1903,days work ,1
1904,washer ,1
1904,cook ,1
1905,days work ,1
1906,days work ,1
1907,tailoress ,1
1907,no able ,1
1908,null,null
1909,dressm ,1
1909,dom duties ,1
1910,washer ,1
1911,null,null
1912,dom duties ,1
1913,null,null
1914,null,null
1915,washer ,1
1916,dressmaker when able ,1
1917,washer ,1
1918,washer ,1
1919,washer ,1
1920,washer ,1
1921,washer ,1
1922,washer ,1
1923,days work ,1
1924,washer ,1
1925,chambermaid ,1
1926,washer ,1
1926,not able ,1
1927,washer ,1
1928,washers about ,2
1929,at service ,1
1930,null,null
1931,washer ,1
1932,sempstress ,1
1933,washer ,1
1934,washer ,1
1935,days work ,1
1936,sempstree and nurse ,1
1937,days work ,3
1938,null,null
1939,null,null
1940,washer ,1
1941,service ,1
1942,washer ,1
1942,dressmaker ,1
1943,days work ,1
1944,washer ,1
1945,null,null
1946,days work ,1
1946,w washer ,1
1947,null,null
1948,tailoress ,1
1949,days work ,1
1949,washer ,1
1950,wood sawyer ,1
1951,sempstress ,1
1952,washer ,1
1953,days work ,1
1954,days work ,1
1955,cuts carpet rags ,1
1956,washer ,2
1957,days work ,1
1958,shop keeper ,1
1959,washer ,1
1960,days work ,1
1960,dressmaker ,1
1961,washer ,1
1962,dom duties ,1
1963,null,null
1964,null,null
1965,washer ,1
1965,not able ,1
1966,dressmaker ,1
1967,days work ,1
1968,null,null
1969,washer ,1
1969,shirtm ,1
1969,dressm ,1
1970,school teacher ,1
1970,washer ,1
1971,washer ,1
1972,washer ,1
1973,washer ,1
1974,null,null
1975,washer ,2
1976,washer ,1
1976,cook ,1
1977,null,null
1978,shop keeper ,1
1979,dom duties ,1
1979,dress maker ,1
1980,null,null
1981,washer ,2
1982,null,null
1983,washer ,1
1984,dom duties ,1
1985,washer ,1
1985,dressmaker ,1
1986,washer ,1
1987,null,null
1988,dom duties ,1
1989,dom duties ,1
1990,bar in theatre ,1
1990,domestic duties ,1
1991,washer ,1
1991,not able ,1
1992,dressmaker ,1
1993,dress maker ,2
1994,washer ,1
1994,shirtm ,1
1994,dressm ,1
1995,school teacher ,1
1995,washer ,1
1996,washer ,1
1997,washer ,1
1998,washer ,1
1999,days work ,1
1999,not able ,1
2000,washer ,1
2000,cook ,1
2001,null,null
2002,shop keeper ,1
2003,null,null
2004,dom duties ,1
2004,dress maker ,1
2005,null,null
2006,days work ,1
2006,washer ,1
2007,washer ,2
2008,washer ,1
2009,null,null
2010,washer ,1
2011,dom duties ,1
2012,washer ,1
2012,dress maker ,1
2013,washer ,1
2014,days work ,1
2015,dom duties ,2
2016,null,null
2017,not able ,1
2018,days work ,2
2019,days work ,1
2020,washer ,1
2021,washer ,1
2021,dress maker ,1
2022,cook ,1
2023,washer ,2
2023,dom duties ,1
2024,washer ,2
2025,washer ,1
2026,null,null
2027,days work ,1
2028,null,null
2029,washer ,1
2030,dom duties ,1
2031,dress maker ,1
2032,washer ,1
2033,pastry cook ,1
2034,dom duties ,1
2035,days work ,1
2036,nurse ,1
2036,days w ,1
2036,dress maker ,1
2037,dom duties ,1
2038,huxter ,1
2039,tailoress ,1
2040,washer ,1
2041,washer ,1
2042,washer ,1
2043,dress maker ,1
2044,null,null
2045,cook ,1
2045,dress maker ,1
2046,washer ,1
2047,null,null
2048,washer ,1
2049,days work ,1
2050,washer ,1
2050,white washer ,1
2050,dressm ,1
2051,dom duties ,1
2052,null,null
2053,days work ,2
2054,days work ,2
2055,washer ,2
2056,washer ,1
2057,dom duties ,2
2058,assists husband ,1
2059,washer ,1
2060,washer ,1
2061,null,null
2062,washer ,1
2063,washer ,1
2064,washer ,1
2065,washer ,1
2066,days work ,1
2067,days work ,1
2068,null,null
2069,washer ,1
2070,dom work ,1
2071,null,null
2072,days work ,1
2073,tailoresses shirt ,2
2073,dress makers ,1
2074,dom duties ,1
2075,dom duties ,1
2075,dress maker ,1
2076,null,null
2077,washer ,1
2077,not able ,1
2078,washer ,1
2079,days work ,1
2080,dom duties ,1
2081,washer ,2
2082,washer ,1
2083,washer ,1
2084,w washer ,1
2085,days work when able ,1
2086,days work when able ,1
2087,days work ,2
2088,days work ,1
2089,w washer ,1
2090,days work ,1
2091,washer ,1
2092,washer ,1
2093,washer ,1
2094,washer ,1
2095,null,null
2096,washer ,1
2096,tailoress ,1
2097,washer ,1
2098,null,null
2099,null,null
2100,days work ,1
2100,sempstress ,1
2101,days work ,1
2101,tailoess ,1
2101,dress maker ,1
2102,washer ,1
2103,null,null
2104,washer ,1
2105,dom duties ,1
2105,washer ,2
2106,not able ,1
2107,null,null
2108,washer ,1
2109,days work ,1
2110,null,null
2111,shirt ,1
2111,dress maker ,1
2112,dom duties ,1
2113,shirt maker ,1
2114,washer ,1
2115,days work ,1
2116,dress maker ,1
2116,not able ,1
2117,domestic duties ,1
2118,washer ,1
2119,washer ,1
2120,washer ,1
2121,dress maker ,1
2122,days work ,1
2123,null,null
2124,washer ,1
2124,dress maker ,1
2125,washer when able ,1
2126,dress maker ,1
2127,washer ,1
2128,washer ,1
2129,washer ,1
2130,null,null
2131,cuts carpet rags ,1
2132,days work ,1
2133,layer out of dead ,1
2134,days work ,1
2135,washer ,2
2136,washer ,1
2137,washer ,1
2138,washer ,1
2139,washer ,1
2140,null,null
2141,washer ,1
2142,null,null
2143,null,null
2144,washer ,1
2144,days work ,1
2144,not able ,1
2145,washer ,1
2146,washer ,1
2147,washer ,1
2148,null,null
2149,dress maker ,1
2150,washer ,1
2151,washer ,2
2152,null,null
2153,shirt maker ,1
2153,washer ,1
2154,null,null
2155,washer ,1
2156,washer ,1
2157,not able ,1
2158,null,null
2159,null,null
2160,days work ,2
2161,null,null
2162,washer ,1
2163,washer ,1
2164,null,null
2165,days work ,2
2166,null,null
2167,washer ,1
2168,washer ,1
2169,washer when able ,1
2170,washer ,1
2171,days work ,1
2172,washer ,1
2172,not able ,1
2173,null,null
2174,washer ,1
2175,not able ,1
2176,washer ,1
2177,days work ,1
2178,washer ,1
2179,washer ,1
2180,washer ,1
2181,cook ,1
2182,washer ,1
2183,null,null
2184,null,null
2185,quilter ,1
2186,traveling preacher ,1
2187,washer ,1
2188,days work ,1
2189,washer ,1
2190,washer ,1
2190,days work ,1
2191,shirt maker ,1
2192,washer ,2
2193,dress maker ,1
2193,days work ,1
2194,washer ,2
2195,assist father ,2
2196,school teacher ,1
2197,days work ,1
2197,shirt maker ,1
2198,domestic duties ,1
2199,days work ,1
2200,washer when able ,1
2201,days work ,1
2202,null,null
2203,dom duties ,1
2204,dom duties ,1
2205,dress maker ,1
2206,dom duties ,1
2207,washer ,2
2208,knitter ,1
2209,dress maker ,1
2210,null,null
2211,null,null
2212,dom duties ,1
2213,dom duties ,1
2214,null,null
2215,washer ,2
2216,null,null
2217,dom duties ,1
2218,dom duties ,2
2218,washers ,1
2219,cook ,1
2220,washer ,1
2221,washer ,1
2221,dress maker ,1
2222,days work ,1
2223,washer ,2
2224,days work ,1
2225,null,null
2226,dom duties ,1
2227,washer ,1
2228,washer ,1
2229,null,null
2230,dom duties ,1
2231,washer ,1
2232,washer ,1
2233,upholster ,1
2233,dress maker ,1
2234,hair dresser ,1
2235,washer ,1
2236,washer ,2
2237,null,null
2238,washer ,1
2239,washer ,1
2240,washer ,3
2241,washer ,1
2242,washer when able ,1
2243,washer ,1
2244,days work ,1
2245,washer ,1
2245,not able ,1
2246,dom duties ,1
2247,days work ,1
2248,days work ,1
2249,washer ,1
2250,washer ,1
2251,dom duties ,1
2252,dom duties ,1
2253,null,null
2254,days work ,1
2255,dom duties ,1
2256,washer ,1
2257,dress maker ,1
2258,null,null
2259,washer ,1
2260,days work ,1
2261,washer ,1
2262,dress maker ,1
2263,null,null
2264,null,null
2265,school teacher ,1
2265,dress maker ,1
2266,dom duties ,1
2266,not able ,1
2267,dom duties ,1
2268,dom duties ,1
2269,dom duties ,1
2270,washer ,1
2271,various ,1
2272,washer ,1
2273,washer when able ,1
2274,dom duties ,1
2275,dress maker ,1
2276,days work ,1
2277,days work ,1
2278,dom duties ,1
2279,null,null
2280,washer ,1
2281,washer ,1
2282,dom duties ,1
2283,washer ,1
2284,dress maker ,1
2285,washer ,1
2286,washer ,1
2287,washer ,1
2288,days work ,1
2288,not able ,1
2289,washer ,1
2290,null,null
2291,null,null
2292,null,null
2293,days work ,1
2294,washer ,1
2295,washer ,1
2296,null,null
2297,washer ,1
2298,dress ,1
2298,shirt maker ,1
2299,dress maker ,1
2299,tailoress ,1
2300,dom duties ,1
2301,shirtm ,1
2301,days work ,1
2301,not able ,1
2302,dom duties ,1
2303,days work ,1
2304,washer ,1
2305,washer ,2
2305,not able ,1
2306,null,null
2307,washer ,1
2308,days work ,1
2309,dress maker ,1
2310,null,null
2311,null,null
2312,null,null
2313,null,null
2314,washer ,1
2315,null,null
2316,dom duties ,1
2317,shop keeper ,1
2318,days work ,1
2319,days work ,1
2319,not able ,1
2320,washer ,2
2321,days work ,1
2322,washer ,1
2323,washer ,1
2324,washer ,1
2324,not able ,1
2325,washer ,1
2326,washer ,1
2327,washer ,1
2328,null,null
2329,washer ,1
2330,washer ,1
2330,dressm ,1
2330,cook ,1
2331,washer ,1
2332,washer ,1
2332,days work ,1
2333,dom duties ,1
2333,shirt maker ,1
2334,washer ,1
2335,washer ,1
2336,washer ,1
2337,washer ,1
2338,washer ,1
2339,dom duties ,1
2340,nurse ,1
2340,dress maker ,1
2341,dom duties ,1
2342,days work ,2
2343,washer ,1
2344,huxter ,1
2345,days work ,1
2346,washet ,1
2347,washer ,1
2348,huxter ,1
2349,huxter washer ,1
2350,washer ,1
2351,cook ,1
2352,white washer ,1
2352,domduties ,1
2353,dress maker ,1
2354,washer ,1
2355,washer ,1
2356,null,null
2357,washer ,1
2358,washer ,1
2359,washer ,1
2360,washer ,2
2361,days work ,1
2362,washer ,1
2363,null,null
2364,washer ,1
2364,sempstress ,1
2365,washer ,1
2366,washer when able ,1
2367,washer ,2
2368,days work ,1
2369,washer ,1
2369,past work ,1
2370,null,null
2371,null,null
2372,washer ,1
2373,washer ,1
2374,dom duties ,1
2375,null,null
2376,days work ,1
2376,dress maker ,1
2377,washer ,1
2378,washer ,1
2379,washer ,1
2380,null,null
2381,washer ,1
2382,nurse ,1
2382,washer ,1
2382,shirt maker ,1
2383,null,null
2384,washer ,1
2385,dress maker ,1
2386,washer ,1
2387,washer ,2
2388,dress maker ,1
2389,washer ,2
2389,days work ,1
2390,null,null
2391,washer ,1
2392,washer ,1
2393,washer ,1
2394,washer ,1
2394,white washer ,1
2395,domduties ,1
2396,dom duties ,1
2396,cook ,1
2397,days work ,1
2398,white washer ,1
2398,dress maker ,1
2399,dom duties ,1
2400,washer when able ,1
2401,washer when able ,1
2402,washer ,2
2403,dom duties ,1
2404,days work ,1
2405,days work ,2
2406,washer ,1
2407,tailoress ,1
2407,domduties ,1
2408,washer ,1
2409,null,null
2410,null,null
2411,washer ,1
2412,washer ,1
2412,sempstress ,1
2413,washer ,1
2414,washer ,2
2415,washer ,1
2416,days work ,1
2417,days work ,1
2418,null,null
2419,days work ,1
2420,shirt ,2
2420,dress makers ,1
2421,days work ,1
2421,washer ,1
2421,sempstress ,1
2422,washer ,1
2422,sempstress ,1
2423,washer ,1
2424,washer ,1
2425,dressm ,1
2425,sempstress ,1
2426,shirt ,1
2426,dress maker ,1
2427,dom duties ,2
2428,dom duties ,1
2429,washer ,1
2430,days work ,1
2431,dom duties ,1
2432,washer ,1
2433,cook ,1
2433,days work ,1
2434,dress maker ,1
2435,washer ,1
2436,washer ,1
2437,washer ,2
2438,dom duties ,1
2439,washer ,1
2440,dom duties ,1
2441,days work ,1
2442,days work ,1
2443,days work ,1
2444,washer ,1
2445,washer ,1
2446,dom duties ,1
2446,teacher ,1
2447,washer ,1
2448,shirt maker ,1
2449,washer ,2
2450,days work ,1
2451,days work ,1
2452,washer ,1
2453,null,null
2454,dom duties ,1
2454,not able ,1
2455,washet ,1
2456,dom duties ,1
2457,tailoress ,1
2457,dom duties ,1
2458,dom duties ,1
2459,washer ,1
2460,washer ,1
2460,past work ,1
2461,washer ,1
2462,cuts carpet rags ,1
2463,washet ,1
2464,washer ,1
2465,washer ,1
2466,cook ,1
2467,washer ,2
2468,washer ,1
2469,washer ,1
2469,past work ,1
2470,washer ,1
2471,washer ,1
2472,cook when able ,1
2473,dom duties ,1
2474,washer ,1
2475,washer ,1
2476,days work ,1
2477,washer ,1
2478,washer ,1
2478,dom duties ,1
2479,null,null
2480,domduties ,1
2481,null,null
2482,washer ,1
2483,dom duties ,1
2484,days work ,1
2485,carpet rags ,2
2486,washer ,1
2487,washer ,1
2488,dress maker ,1
2489,days work ,1
2490,null,null
2491,days work ,1
2492,washer ,1
2493,null,null
2494,dom duties ,1
2495,shirt maker ,1
2496,confectioner dom duties ,1
2497,dom ,1
2497,duties ,1
2498,confectioner ,1
2498,shirt m ,1
2498,dress m ,2
2499,dom duties ,3
2499,dressm ,1
2499,not able ,1
2500,null,null
2501,washing ,1
2502,washing ,1
2502,ironing ,1
2503,keeps shop ,1
2504,washing ,1
2504,ironing ,1
2505,washing ,1
2506,null,null
2507,house cleaning ,1
2508,washing ,1
2509,unemployed ,1
2510,washing ,1
2510,ironing ,1
2511,washing ,1
2511,ironing ,1
2512,null,null
2513,washing ,1
2514,dress maker ,1
2515,washing ,1
2515,ironing ,1
2516,null,null
2517,washing ,1
2517,ironing ,1
2518,washing ,1
2519,null,null
2520,null,null
2521,unemployed ,1
2522,washing ,1
2522,ironing ,1
2523,null,null
2524,null,null
2525,null,null
2526,washing ,1
2527,keeps house ,1
2528,null,null
2529,washing ,1
2529,ironing ,1
2530,washing ,1
2531,whitewashing ,1
2532,washing ,1
2533,null,null
2534,null,null
